video_id,clip_id,text,label,mode
219775,58_419,"(umm) So I definitely would not recommend purchasing this movie, if you have to see it then I would definitely recommend renting it before {laughter} you (umm) spend the money to buy it",-1.6666666,train
21Kxt5L9OBE,17_172,Whether they are related or not is another question [INAUDIBLE ]. I'm also concerned about what this does to the climate crisis as well.,0.0,train
21Kxt5L9OBE,29_216,I thinks it's an unfortunate occurrence at this time and it is our hope that it resolves itself quickly and peacefully.,1.3333334,train
220134,1_04897959184,Hi,0.0,train
220134,1_91814058957,"I'm Liz, and I'm here to talk to you about Moonraker",0.33333334,train
220134,50_9117913832,That was a really bad idea,-1.6666666,train
220134,53_2802721088,"(umm) The character of Holly Goodhead yes, that's an actual Bondgirl name, a lot of people think that's a parody or something from Austin Powers no Holly Goodhead, that was her name, is a complete",-0.6666667,train
220134,66_68095238095,"(umm) She's of course a NASA scientist, because what bond girl wouldn't be? (uhh) She is a total invention of the film",-1.0,train
220134,73_585260771,"There's no such character in the novel, she's completely ridiculous",-1.0,train
220134,75_9,"Who, who (stutter) on Earth would have, have (stutter) that name and act like that, I don't know",-2.0,train
220134,81_76666666669999,"(umm) Apparently, (uhh) she's she's (stutter) quite dull, (uhh) the actress who, who (stutter) played the part",-1.0,train
220134,87_9426303855,"Well, the character's dull",-0.6666667,train
220134,89_5739229025,"Presumably, the actress, and the entire rest of her family are just as dull, because she claims she's able to convince her grandmother that the name of Goodhead referred to her having a good head on her shoulders, I don't know",-0.33333334,train
220134,3_679138322,This is a ridiculous movie,-1.3333334,train
220134,102_737868481,(umm) James Bond in Space,0.0,train
220134,104_4451247165,"How much more ridiculous can you get? I saw this movie on TV when I was about ten, but this is the most ridiculous thing I've ever seen",-2.3333333,train
220134,111_149886621,"Jaws, from the Spy Who Loved Me, (uhh) played by Richard Kiel, is brought back as like a good guy in this for some reason",0.0,train
220134,118_223809524,"I guess he was a popular character and they wanted to reuse him, and he has like a love interest with Pigtails, and it's so so very, oh oh it's just upsetting",-2.0,train
220134,132_95034013650002,(umm) It's bad,-0.6666667,train
220134,134_725170068,"(stutter) I think there are people who get some sort of sick enjoyment out of this movie, but it's not quite in the so-bad-it's-good category, especially if you are a James Bond fan, it's very painful to watch this at times",-1.6666666,train
220134,145_3721088435,"On the other hand, if you're a really devoted fan, you need to own this anyway",0.6666667,train
220134,149_24331065799998,"(umm) I wouldn't recommend buying it unless you're a severe masochist, but again, it does come in the final (umm) the final set of, of (stutter) the James Bond (uhh) the complete DVD collection, so you'll probably end up with it anyway if you're a completist like me",-2.6666667,train
220134,164_618367347,And (umm) you know (ehh) it's alright,0.0,train
220134,7_05532879819,"(umm) It is the eleventh James Bond film, fourth to star Roger Moore as James Bond",0.0,train
220134,13_50181405895,"It is available by itself, or as part of the Ultimate Edition Volume Four in the James Bond Collections, this nice silver one",1.0,train
220134,21_6133786848,"It also contains Octopussy, Tomorrow Never Dies, You Only Live Twice, and Doctor No",0.0,train
220134,27_6396825397,"This movie, as I say, is completely ridiculous",-1.3333334,train
220134,30_2238095238,It's very loosely based on the novel Moonraker by Ian Fleming,-1.0,train
220134,33_9342403628,"(umm) It was actually chosen (uhh) for release at this moment (uhh) in time because of the popularity of Star Wars (stutter) at the time, had been very recent",0.0,train
220134,44_20702947845,"They originally were going to do For Your Eyes Only as the next film, and they put that off until after, because they wanted to get this out there",0.0,train
220200,0_45,"Hi, my name is Anaj, and today I'm reviewing the DVD of the movie Screwed",0.6666667,train
220200,5_7245,"Screwed stars (uhh) Norm MacDonald, Dave Chappelle, and Danny DeVito",0.0,train
220200,56_433,(umm) But this DVD has some special features that come along with this movie,0.33333334,train
220200,60_874,"There's (uhh) like the production notes, the cast and the filmmakers, and the theatrical trailers",0.0,train
220200,67_7485,"So in fact believe me I preferred the trailers over the movie, that's how bad I (uhh) you know I thought this movie was",-1.6666666,train
220200,75_8,Didn't like it at all,-1.6666666,train
220200,12_154,"(uhh) Well nothing much to tell about this movie that, you know, but it's it's (stutter) bad",-2.3333333,train
220200,18_9795,"It's it's (stutter) not good, I mean",-1.0,train
220200,21_643500000000003,"So they have tried to make this as a kind of cheesy comedy movie and, you know, something from the team of Saturday Night Live or something like that",-1.3333334,train
220200,32_019,(uhh) Got this DVD from a friend and (uhh) watched it,0.0,train
220200,35_801,I didn't like it at all,-3.0,train
220200,37_008,"I mean, (uhh) the jokes are kind of old",-1.3333334,train
220200,40_151,"(uhh) You know, there's not much laughter",-1.3333334,train
220200,42_496,"I mean you have to kind of make yourself laugh if you have to but there's they have build up a story, it's a little dramatic but (uhh) most of it is old and there's nothing not a new idea in there",-1.0,train
220548,0_77,Hi,-0.6666667,train
220548,1_729,I'm Liz and I'm here to talk to you about Kingpin which is from the guys who brought There's Something About Mary and Dumb and Dumber according to the back of the DVD case which should give you some indication about (uhh) what kind of movie this is,0.0,train
220548,59_567,Kingpin's not funny to me at all,-2.0,train
220548,61_1485,"And (stutter) granted it is a kind of There's Something About Mary, American Pie style of humor that has never appealed to me really (umm) and it's not that it's vulgar because I don't mind that at all, it's that that is what is supposed to be funny about it",-1.0,train
220548,75_955,"If it was a movie like Superbad (umm) which came out recently, very, very funny and it's incredibly vulgar but that's not the basis of the humor",1.6666666,train
220548,83_842,The basis of the humor is the delivery of the line and how people sort of interact with each other,0.0,train
220548,90_067,And there's just so much more realism to it and more heart to it and this is just bleh,-1.3333334,train
220548,95_67,I don't know,-2.0,train
220548,97_87,"(umm) Bill Murray is in it, (stutter) that might be why",-0.33333334,train
220548,100_195,"I've never really liked a movie with Bill Murray in it (umm) that I can recall and (uhh) it's not that I have anything against him, I just have never liked him",-2.0,train
220548,107_2885,And maybe he ruined it for me,-1.3333334,train
220548,110_63,"(umm) Anyway (uhh) to talk really more in detail about this movie Woody Harrelson is a pro bowler who loses his hand, can't bowl anymore, finds a (uhh) naive Amish guy who can bowl really well and his plan is to win some prize money for a bowling tournament using this (umm) this Amish fellow",0.0,train
220548,13_552,"(umm) It stars Woody Harrelson, Randy Quaid, and Vanessa Angel, whoever she is",0.0,train
220548,131_742,"And of course everyone learns a valuable lesson about not using people or whatever, I don't know",-2.3333333,train
220548,137_57,"I just don't like this movie and (uhh) I'm sick of talking about it so quite frankly if this kind of movie is your style, (umm) if this is the kind of movie you like and you know if it is then I'm sure you'll love this movie",-2.3333333,train
220548,150_336,If you're not a big fan of this type of movie don't even bother,-1.3333334,train
220548,154_561,It's not any better than any of the others and (uhh) you'll find it quite dull and unfunny,-2.0,train
220548,20_415,"(umm) I saw the trailer for Kingpin many years ago, it was attached to some (uhh) DVD that I watched pretty often and every time I saw it I thought ""man that movie looks so stupid""",-2.0,train
220548,29_271,"And then (uhh) I saw that (uhh) my boyfriend owned it and he said ""oh you should give it, you should give it a shot",0.33333334,train
220548,34_334,"It's (umm) it's a lot funnier than the trailer cause in the trailer they couldn't use a lot of the, you know, more raunchy humor"" and it's like okay, fine, you know",1.0,train
220548,41_458,I'll give it a chance,0.33333334,train
220548,42_9,When will I learn to trust my instincts? I don't know,-0.33333334,train
220548,47_445,Anyway (umm) Kingpin I I (stutter) didn't think was particularly funny,-1.3333334,train
220548,52_104,"It has a few sort of chuckle moments with kind an aww ending, but other than that no way",-2.6666667,train
221740,0_0,Hi expotv,0.0,train
221740,1_308,My name's Lindsay and I'm here today to talk to you about the DVD movie Stuck on You,0.33333334,train
221740,7_5055,"This stars Matt Damon and Greg Kinnear as (stutter) conjoined twins (uhh) who are combined, who are adjoined I guess at the liver",0.0,train
221740,17_533,Therefore they cannot be separate because they need their liver to survive,0.0,train
